order_id,store_id,region,order_datetime,promised_ready_datetime,actual_ready_datetime,pickup_datetime,items_ordered,items_fulfilled,substitution_count,is_complete,order_value
ORD-20254036,GS-09,South,2025-12-24 11:16:00,2025-12-24 12:46:00,2025-12-24 13:24:00,2025-12-24 13:29:00,15,14,2,False,161.25
ORD-20251605,GS-06,Central,2025-12-24 11:31:00,2025-12-24 12:31:00,2025-12-24 13:00:00,2025-12-24 13:32:00,15,14,0,False,141.85
ORD-20251876,GS-05,Central,2025-12-24 11:32:00,2025-12-24 13:32:00,2025-12-24 13:41:00,2025-12-24 14:05:00,8,8,0,True,36.95
ORD-20253746,GS-02,North,2025-12-24 11:39:00,2025-12-24 13:09:00,2025-12-24 13:15:00,2025-12-24 13:46:00,12,11,0,False,191.8
ORD-20253772,GS-08,South,2025-12-24 12:04:00,2025-12-24 13:34:00,2025-12-24 13:44:00,2025-12-24 13:58:00,15,14,0,False,233.49
ORD-20256555,GS-10,East,2025-12-24 12:23:00,2025-12-24 13:23:00,2025-12-24 13:35:00,2025-12-24 14:50:00,8,8,2,False,101.1
ORD-20250484,GS-06,Central,2025-12-24 12:29:00,2025-12-24 13:59:00,2025-12-24 14:15:00,2025-12-24 14:20:00,8,8,2,False,100.1
ORD-20251180,GS-04,Central,2025-12-24 14:01:00,2025-12-24 15:31:00,2025-12-24 15:45:00,2025-12-24 15:50:00,12,11,0,False,195.71
ORD-20258260,GS-08,South,2025-12-24 14:46:00,2025-12-24 16:31:00,2025-12-24 16:43:00,2025-12-24 16:54:00,12,10,4,False,141.3
ORD-20255464,GS-06,Central,2025-12-24 14:50:00,2025-12-24 16:50:00,2025-12-24 17:10:00,2025-12-24 17:48:00,25,22,1,False,226.74
ORD-20254825,GS-01,North,2025-12-24 15:13:00,2025-12-24 16:43:00,2025-12-24 16:43:00,2025-12-24 17:08:00,25,24,2,False,336.05
ORD-20253635,GS-11,East,2025-12-24 15:25:00,2025-12-24 16:40:00,2025-12-24 16:40:00,2025-12-24 17:23:00,8,8,0,True,84.26
ORD-20254635,GS-09,South,2025-12-24 15:31:00,2025-12-24 17:16:00,2025-12-24 17:25:00,2025-12-24 17:42:00,8,7,0,False,46.78
ORD-20257213,GS-05,Central,2025-12-24 15:40:00,2025-12-24 17:25:00,2025-12-24 17:32:00,2025-12-24 17:48:00,15,14,0,False,103.06
ORD-20256003,GS-03,North,2025-12-24 15:41:00,2025-12-24 17:11:00,2025-12-24 17:13:00,2025-12-24 18:20:00,8,7,0,False,103.15
ORD-20250377,GS-01,North,2025-12-24 15:48:00,2025-12-24 17:33:00,2025-12-24 17:39:00,2025-12-24 18:07:00,12,11,0,False,126.42
ORD-20255540,GS-01,North,2025-12-24 16:01:00,2025-12-24 17:31:00,2025-12-24 17:34:00,2025-12-24 17:39:00,12,11,0,False,203.97
ORD-20255821,GS-06,Central,2025-12-24 16:01:00,2025-12-24 17:31:00,2025-12-24 17:48:00,2025-12-24 18:21:00,12,10,2,False,122.64
ORD-20256934,GS-02,North,2025-12-24 16:48:00,2025-12-24 18:18:00,2025-12-24 18:30:00,2025-12-24 20:05:00,12,10,0,False,95.67
ORD-20252141,GS-04,Central,2025-12-24 17:02:00,2025-12-24 19:02:00,2025-12-24 20:02:00,,5,4,2,False,48.35
ORD-20250995,GS-10,East,2025-12-24 17:05:00,2025-12-24 19:05:00,2025-12-24 19:15:00,2025-12-24 19:27:00,5,5,0,True,58.77
ORD-20253802,GS-09,South,2025-12-24 17:08:00,2025-12-24 19:08:00,2025-12-24 19:39:00,2025-12-24 19:44:00,15,13,0,False,248.96
ORD-20250815,GS-06,Central,2025-12-24 17:13:00,2025-12-24 18:28:00,2025-12-24 18:42:00,2025-12-24 18:54:00,25,21,0,False,213.17
ORD-20250866,GS-02,North,2025-12-24 17:26:00,2025-12-24 19:11:00,2025-12-24 19:11:00,,12,12,0,True,151.24
ORD-20253432,GS-06,Central,2025-12-24 17:58:00,2025-12-24 19:43:00,2025-12-24 19:55:00,2025-12-24 20:06:00,12,12,0,True,115.66
ORD-20254913,GS-03,North,2025-12-24 17:58:00,2025-12-24 18:58:00,2025-12-24 19:02:00,2025-12-24 19:50:00,12,12,0,True,149.89
ORD-20253234,GS-04,Central,2025-12-24 18:08:00,2025-12-24 20:08:00,2025-12-24 20:08:00,2025-12-24 21:39:00,20,19,0,False,196.73
ORD-20252846,GS-09,South,2025-12-24 18:56:00,2025-12-24 20:26:00,2025-12-24 20:26:00,2025-12-24 21:21:00,3,3,0,True,43.75
ORD-20253057,GS-11,East,2025-12-24 20:43:00,2025-12-24 22:43:00,2025-12-24 22:53:00,2025-12-24 23:46:00,12,10,0,False,189.83
ORD-20256755,GS-05,Central,2025-12-24 21:22:00,2025-12-24 22:37:00,2025-12-24 22:37:00,2025-12-24 23:15:00,25,25,0,True,449.1
ORD-20257328,GS-05,Central,2025-12-24 21:42:00,2025-12-24 23:12:00,2025-12-24 23:12:00,2025-12-24 23:27:00,5,5,0,True,84.02
ORD-20251798,GS-12,West,2025-12-25 00:04:00,2025-12-25 01:49:00,2025-12-25 01:59:00,2025-12-25 02:14:00,20,18,0,False,340.4
ORD-20250867,GS-11,East,2025-12-25 01:12:00,2025-12-25 02:42:00,2025-12-25 02:45:00,2025-12-25 03:42:00,25,24,2,False,306.08
ORD-20251640,GS-01,North,2025-12-25 01:13:00,2025-12-25 02:58:00,2025-12-25 03:02:00,2025-12-25 03:56:00,12,12,0,True,179.9
ORD-20258465,GS-05,Central,2025-12-25 01:56:00,2025-12-25 03:56:00,2025-12-25 04:04:00,,20,19,0,False,173.87
ORD-20258377,GS-04,Central,2025-12-25 05:11:00,2025-12-25 06:56:00,2025-12-25 07:02:00,2025-12-25 07:07:00,12,10,0,False,55.47
ORD-20255769,GS-05,Central,2025-12-25 05:39:00,2025-12-25 07:24:00,2025-12-25 07:27:00,,20,18,4,False,109.86
ORD-20258103,GS-03,North,2025-12-25 07:15:00,2025-12-25 09:15:00,2025-12-25 09:15:00,2025-12-25 10:04:00,8,8,0,True,86.69
ORD-20255208,GS-04,Central,2025-12-25 08:10:00,2025-12-25 09:25:00,2025-12-25 09:34:00,2025-12-25 09:39:00,8,7,0,False,68.66
ORD-20257773,GS-09,South,2025-12-25 08:19:00,2025-12-25 09:19:00,2025-12-25 09:19:00,2025-12-25 09:50:00,12,11,3,False,88.66
ORD-20251342,GS-04,Central,2025-12-25 08:20:00,2025-12-25 09:35:00,2025-12-25 09:51:00,,8,7,0,False,84.31
ORD-20256549,GS-03,North,2025-12-25 08:46:00,2025-12-25 10:01:00,2025-12-25 10:04:00,2025-12-25 10:18:00,15,13,0,False,136.87
ORD-20252534,GS-07,South,2025-12-25 08:49:00,2025-12-25 10:19:00,2025-12-25 10:27:00,2025-12-25 11:12:00,8,8,0,True,93.6
ORD-20252305,GS-08,South,2025-12-25 09:30:00,2025-12-25 11:15:00,2025-12-25 11:27:00,2025-12-25 12:06:00,8,8,2,False,108.82
ORD-20251396,GS-04,Central,2025-12-25 09:42:00,2025-12-25 10:42:00,2025-12-25 10:53:00,2025-12-25 10:58:00,15,13,0,False,230.73
ORD-20251162,GS-03,North,2025-12-25 09:47:00,2025-12-25 11:47:00,2025-12-25 11:59:00,2025-12-25 12:20:00,8,8,0,True,63.35
ORD-20257897,GS-04,Central,2025-12-25 10:36:00,2025-12-25 12:06:00,2025-12-25 12:32:00,2025-12-25 13:08:00,8,6,0,False,131.08
ORD-20256380,GS-03,North,2025-12-25 11:32:00,2025-12-25 13:02:00,2025-12-25 13:02:00,2025-12-25 13:18:00,30,30,0,True,293.14
ORD-20255896,GS-07,South,2025-12-25 11:43:00,2025-12-25 13:28:00,2025-12-25 13:44:00,2025-12-25 14:45:00,5,5,0,True,27.52
ORD-20254865,GS-12,West,2025-12-25 12:02:00,2025-12-25 13:32:00,2025-12-25 13:48:00,2025-12-25 14:38:00,20,17,0,False,200.5
ORD-20253535,GS-05,Central,2025-12-25 12:25:00,2025-12-25 14:10:00,2025-12-25 14:10:00,2025-12-25 15:01:00,12,12,0,True,201.67
ORD-20255289,GS-08,South,2025-12-25 12:55:00,2025-12-25 14:25:00,2025-12-25 14:31:00,2025-12-25 15:23:00,8,7,0,False,125.39
ORD-20256534,GS-12,West,2025-12-25 13:22:00,2025-12-25 15:07:00,2025-12-25 15:25:00,2025-12-25 16:22:00,5,5,0,True,76.96
ORD-20254784,GS-04,Central,2025-12-25 13:31:00,2025-12-25 15:31:00,2025-12-25 16:00:00,2025-12-25 17:02:00,12,10,0,False,84.46
ORD-20250701,GS-02,North,2025-12-25 13:50:00,2025-12-25 15:20:00,2025-12-25 15:33:00,2025-12-25 16:53:00,20,18,0,False,257.24
ORD-20255100,GS-10,East,2025-12-25 15:04:00,2025-12-25 16:49:00,2025-12-25 16:58:00,2025-12-25 17:30:00,20,19,1,False,272.46
ORD-20255550,GS-03,North,2025-12-25 15:05:00,2025-12-25 17:05:00,2025-12-25 17:09:00,2025-12-25 17:14:00,8,7,0,False,75.42
ORD-20254992,GS-02,North,2025-12-25 15:07:00,2025-12-25 17:07:00,2025-12-25 17:07:00,2025-12-25 18:50:00,15,15,0,True,87.88
ORD-20252459,GS-07,South,2025-12-25 15:24:00,2025-12-25 16:39:00,2025-12-25 16:46:00,2025-12-25 16:57:00,8,7,0,False,42.84
ORD-20258139,GS-08,South,2025-12-25 15:50:00,2025-12-25 17:20:00,2025-12-25 17:20:00,2025-12-25 18:23:00,8,7,0,False,137.84
ORD-20255577,GS-01,North,2025-12-25 16:03:00,2025-12-25 17:33:00,2025-12-25 17:33:00,2025-12-25 18:44:00,12,12,0,True,73.97
ORD-20254088,GS-09,South,2025-12-25 16:47:00,2025-12-25 18:02:00,2025-12-25 18:31:00,,8,7,0,False,120.79
ORD-20256862,GS-11,East,2025-12-25 16:52:00,2025-12-25 18:37:00,2025-12-25 18:52:00,2025-12-25 19:03:00,3,2,0,False,28.97
ORD-20253687,GS-08,South,2025-12-25 17:08:00,2025-12-25 18:23:00,2025-12-25 18:49:00,2025-12-25 19:30:00,5,5,0,True,42.06
ORD-20253260,GS-05,Central,2025-12-25 17:13:00,2025-12-25 18:58:00,2025-12-25 19:13:00,,15,14,0,False,262.13
ORD-20256098,GS-03,North,2025-12-25 17:36:00,2025-12-25 18:51:00,2025-12-25 18:53:00,2025-12-25 19:43:00,30,29,0,False,215.12
ORD-20252693,GS-10,East,2025-12-25 17:56:00,2025-12-25 19:11:00,2025-12-25 19:11:00,2025-12-25 19:23:00,15,15,0,True,195.05
ORD-20250533,GS-03,North,2025-12-25 18:08:00,2025-12-25 19:08:00,2025-12-25 19:18:00,2025-12-25 20:01:00,8,8,0,True,109.45
ORD-20258320,GS-10,East,2025-12-25 18:30:00,2025-12-25 20:30:00,2025-12-25 20:34:00,2025-12-25 21:19:00,3,3,0,True,45.11
ORD-20253276,GS-06,Central,2025-12-25 19:36:00,2025-12-25 21:21:00,2025-12-25 21:21:00,2025-12-25 21:26:00,20,17,4,False,302.68
ORD-20250375,GS-04,Central,2025-12-25 19:44:00,2025-12-25 21:44:00,2025-12-25 21:47:00,2025-12-25 22:05:00,3,3,1,False,51.5
ORD-20254198,GS-12,West,2025-12-26 00:43:00,2025-12-26 01:43:00,2025-12-26 01:43:00,2025-12-26 02:21:00,8,7,0,False,116.72
ORD-20254923,GS-08,South,2025-12-26 06:08:00,2025-12-26 07:53:00,2025-12-26 07:57:00,2025-12-26 08:02:00,30,26,0,False,534.15
ORD-20257018,GS-06,Central,2025-12-26 06:18:00,2025-12-26 07:48:00,2025-12-26 07:55:00,2025-12-26 08:55:00,8,8,0,True,115.02
ORD-20250449,GS-08,South,2025-12-26 07:06:00,2025-12-26 08:21:00,2025-12-26 08:38:00,2025-12-26 10:21:00,5,4,0,False,56.03
ORD-20255532,GS-08,South,2025-12-26 07:19:00,2025-12-26 09:19:00,2025-12-26 09:22:00,2025-12-26 10:07:00,8,7,0,False,78.45
ORD-20255612,GS-01,North,2025-12-26 08:03:00,2025-12-26 09:18:00,2025-12-26 09:25:00,2025-12-26 10:16:00,5,5,0,True,69.63
ORD-20253973,GS-06,Central,2025-12-26 08:14:00,2025-12-26 09:14:00,2025-12-26 09:28:00,2025-12-26 10:23:00,15,13,0,False,147.98
ORD-20250990,GS-07,South,2025-12-26 08:18:00,2025-12-26 09:33:00,2025-12-26 09:41:00,2025-12-26 09:46:00,30,26,0,False,253.36
ORD-20253787,GS-11,East,2025-12-26 08:21:00,2025-12-26 09:51:00,2025-12-26 10:00:00,2025-12-26 10:47:00,12,12,0,True,212.46
ORD-20255494,GS-03,North,2025-12-26 08:25:00,2025-12-26 10:25:00,2025-12-26 10:29:00,2025-12-26 11:05:00,15,15,0,True,180.03
ORD-20256241,GS-01,North,2025-12-26 09:15:00,2025-12-26 10:15:00,2025-12-26 10:24:00,2025-12-26 11:06:00,15,15,0,True,115.27
ORD-20255816,GS-12,West,2025-12-26 09:24:00,2025-12-26 11:09:00,2025-12-26 11:16:00,2025-12-26 12:11:00,15,14,1,False,201.26
ORD-20257403,GS-03,North,2025-12-26 09:26:00,2025-12-26 10:26:00,2025-12-26 10:28:00,2025-12-26 11:13:00,8,8,0,True,100.58
ORD-20250621,GS-11,East,2025-12-26 09:39:00,2025-12-26 11:09:00,2025-12-26 11:30:00,2025-12-26 11:55:00,8,7,0,False,118.34
ORD-20252543,GS-04,Central,2025-12-26 09:48:00,2025-12-26 11:18:00,2025-12-26 12:08:00,2025-12-26 13:10:00,12,10,0,False,167.04
ORD-20258090,GS-08,South,2025-12-26 09:50:00,2025-12-26 11:05:00,2025-12-26 11:22:00,2025-12-26 12:35:00,15,14,0,False,114.84
ORD-20254154,GS-03,North,2025-12-26 10:14:00,2025-12-26 12:14:00,2025-12-26 12:14:00,2025-12-26 12:50:00,5,5,0,True,86.46
ORD-20255383,GS-05,Central,2025-12-26 10:32:00,2025-12-26 11:47:00,2025-12-26 11:48:00,,15,13,0,False,87.56
ORD-20257763,GS-09,South,2025-12-26 10:42:00,2025-12-26 12:12:00,2025-12-26 12:41:00,,8,6,2,False,46.23
ORD-20252584,GS-03,North,2025-12-26 10:46:00,2025-12-26 12:01:00,2025-12-26 12:09:00,2025-12-26 12:14:00,15,14,0,False,267.72
ORD-20252487,GS-04,Central,2025-12-26 11:02:00,2025-12-26 12:32:00,2025-12-26 12:56:00,,15,12,0,False,182.72
ORD-20254801,GS-09,South,2025-12-26 11:10:00,2025-12-26 12:25:00,2025-12-26 12:47:00,2025-12-26 14:07:00,3,2,0,False,22.55
ORD-20255748,GS-05,Central,2025-12-26 11:18:00,2025-12-26 12:48:00,2025-12-26 12:56:00,2025-12-26 13:01:00,20,19,0,False,349.66
ORD-20253598,GS-04,Central,2025-12-26 11:35:00,2025-12-26 13:20:00,2025-12-26 13:28:00,2025-12-26 13:33:00,5,4,0,False,79.05
ORD-20254078,GS-11,East,2025-12-26 11:45:00,2025-12-26 13:00:00,2025-12-26 13:34:00,2025-12-26 14:24:00,20,18,1,False,241.63
ORD-20255125,GS-04,Central,2025-12-26 11:54:00,2025-12-26 13:54:00,2025-12-26 14:12:00,2025-12-26 15:00:00,5,4,0,False,87.3
ORD-20254188,GS-03,North,2025-12-26 12:33:00,2025-12-26 14:03:00,2025-12-26 14:14:00,2025-12-26 14:50:00,8,7,0,False,65.25
ORD-20252365,GS-01,North,2025-12-26 12:40:00,2025-12-26 13:55:00,2025-12-26 13:59:00,2025-12-26 14:04:00,25,23,0,False,157.46
ORD-20252847,GS-10,East,2025-12-26 12:50:00,2025-12-26 14:50:00,2025-12-26 15:04:00,2025-12-26 15:46:00,8,6,0,False,37.73
ORD-20253225,GS-09,South,2025-12-26 12:55:00,2025-12-26 13:55:00,2025-12-26 14:10:00,2025-12-26 14:52:00,8,7,0,False,47.73
ORD-20255323,GS-03,North,2025-12-26 13:09:00,2025-12-26 14:39:00,2025-12-26 14:54:00,2025-12-26 15:11:00,15,15,0,True,157.07
ORD-20252250,GS-05,Central,2025-12-26 13:19:00,2025-12-26 14:19:00,2025-12-26 14:42:00,2025-12-26 15:24:00,12,11,0,False,210.76
ORD-20253890,GS-05,Central,2025-12-26 13:42:00,2025-12-26 15:27:00,2025-12-26 15:46:00,2025-12-26 16:31:00,20,20,0,True,215.82
ORD-20252288,GS-08,South,2025-12-26 15:06:00,2025-12-26 16:06:00,2025-12-26 16:07:00,2025-12-26 16:36:00,5,5,0,True,63.73
ORD-20254228,GS-05,Central,2025-12-26 15:09:00,2025-12-26 16:24:00,2025-12-26 16:32:00,2025-12-26 17:07:00,5,5,0,True,35.33
ORD-20254612,GS-12,West,2025-12-26 15:31:00,2025-12-26 17:31:00,2025-12-26 17:31:00,2025-12-26 17:58:00,25,24,0,False,323.53
ORD-20258184,GS-08,South,2025-12-26 15:35:00,2025-12-26 16:50:00,2025-12-26 17:04:00,2025-12-26 17:09:00,8,7,0,False,99.96
ORD-20253659,GS-01,North,2025-12-26 15:37:00,2025-12-26 16:37:00,2025-12-26 16:42:00,2025-12-26 16:47:00,25,25,1,False,247.16
ORD-20254168,GS-08,South,2025-12-26 16:27:00,2025-12-26 18:12:00,2025-12-26 18:12:00,2025-12-26 18:26:00,5,5,1,False,75.24
ORD-20252681,GS-09,South,2025-12-26 17:11:00,2025-12-26 19:11:00,2025-12-26 19:39:00,2025-12-26 20:33:00,8,7,1,False,109.92
ORD-20250107,GS-04,Central,2025-12-26 17:17:00,2025-12-26 19:17:00,2025-12-26 19:28:00,2025-12-26 21:19:00,5,5,0,True,52.7
ORD-20258186,GS-01,North,2025-12-26 17:21:00,2025-12-26 18:21:00,2025-12-26 18:22:00,2025-12-26 18:37:00,20,20,0,True,284.32
ORD-20253020,GS-02,North,2025-12-26 17:33:00,2025-12-26 18:33:00,2025-12-26 18:53:00,2025-12-26 18:58:00,5,5,0,True,62.69
ORD-20258167,GS-10,East,2025-12-26 17:37:00,2025-12-26 18:52:00,2025-12-26 18:52:00,2025-12-26 19:18:00,15,14,0,False,192.62
ORD-20252985,GS-05,Central,2025-12-26 17:42:00,2025-12-26 18:57:00,2025-12-26 19:13:00,2025-12-26 20:01:00,15,13,0,False,250.18
ORD-20256631,GS-06,Central,2025-12-26 17:43:00,2025-12-26 19:28:00,2025-12-26 19:46:00,2025-12-26 20:38:00,12,11,0,False,209.51
ORD-20255270,GS-04,Central,2025-12-26 18:08:00,2025-12-26 19:53:00,2025-12-26 19:58:00,2025-12-26 21:32:00,5,4,0,False,30.23
ORD-20250174,GS-10,East,2025-12-26 18:14:00,2025-12-26 19:44:00,2025-12-26 19:51:00,2025-12-26 20:36:00,5,5,0,True,60.84
ORD-20258470,GS-11,East,2025-12-26 18:32:00,2025-12-26 20:02:00,2025-12-26 20:21:00,2025-12-26 20:32:00,12,10,0,False,64.74
ORD-20254987,GS-05,Central,2025-12-26 18:51:00,2025-12-26 20:36:00,2025-12-26 20:56:00,2025-12-26 21:01:00,5,5,0,True,69.72
ORD-20250980,GS-03,North,2025-12-26 19:29:00,2025-12-26 20:44:00,2025-12-26 20:57:00,2025-12-26 21:39:00,3,3,0,True,46.69
ORD-20257832,GS-09,South,2025-12-26 19:55:00,2025-12-26 21:25:00,2025-12-26 21:35:00,2025-12-26 21:40:00,15,13,0,False,94.12
ORD-20251462,GS-07,South,2025-12-26 19:59:00,2025-12-26 21:59:00,2025-12-26 21:59:00,2025-12-26 22:38:00,8,7,2,False,41.18
ORD-20250437,GS-07,South,2025-12-26 21:52:00,2025-12-26 23:07:00,2025-12-26 23:07:00,2025-12-26 23:26:00,8,8,0,True,139.4
ORD-20257632,GS-11,East,2025-12-26 22:26:00,2025-12-26 23:26:00,2025-12-26 23:53:00,2025-12-26 23:58:00,15,13,0,False,72.1
ORD-20256296,GS-07,South,2025-12-26 23:03:00,2025-12-27 00:48:00,2025-12-27 00:50:00,2025-12-27 01:18:00,5,4,0,False,25.34
ORD-20250610,GS-11,East,2025-12-27 00:22:00,2025-12-27 01:52:00,2025-12-27 01:55:00,2025-12-27 02:17:00,5,4,0,False,32.44
ORD-20252378,GS-07,South,2025-12-27 04:19:00,2025-12-27 05:19:00,2025-12-27 05:28:00,2025-12-27 06:24:00,12,12,0,True,164.45
ORD-20251611,GS-03,North,2025-12-27 07:44:00,2025-12-27 08:59:00,2025-12-27 09:04:00,2025-12-27 09:12:00,5,4,0,False,42.02
ORD-20254087,GS-06,Central,2025-12-27 07:53:00,2025-12-27 08:53:00,2025-12-27 08:53:00,,20,15,0,False,324.09
ORD-20258248,GS-02,North,2025-12-27 08:11:00,2025-12-27 09:41:00,2025-12-27 09:41:00,2025-12-27 09:59:00,12,10,0,False,144.63
ORD-20255389,GS-03,North,2025-12-27 09:05:00,2025-12-27 10:50:00,2025-12-27 10:50:00,2025-12-27 11:53:00,12,12,0,True,98.72
ORD-20255145,GS-10,East,2025-12-27 09:11:00,2025-12-27 10:41:00,2025-12-27 10:52:00,2025-12-27 11:07:00,12,11,0,False,163.97
ORD-20256040,GS-02,North,2025-12-27 09:55:00,2025-12-27 10:55:00,2025-12-27 11:12:00,2025-12-27 12:00:00,5,5,0,True,40.99
ORD-20256247,GS-11,East,2025-12-27 09:59:00,2025-12-27 11:29:00,2025-12-27 11:34:00,2025-12-27 12:36:00,15,13,0,False,238.88
ORD-20252085,GS-12,West,2025-12-27 10:14:00,2025-12-27 11:59:00,2025-12-27 11:59:00,2025-12-27 12:20:00,15,14,0,False,131.68
ORD-20253074,GS-05,Central,2025-12-27 10:16:00,2025-12-27 11:16:00,2025-12-27 11:22:00,2025-12-27 11:40:00,15,15,0,True,142.32
ORD-20254919,GS-04,Central,2025-12-27 10:40:00,2025-12-27 12:10:00,2025-12-27 12:28:00,2025-12-27 12:46:00,8,7,0,False,68.67
ORD-20254590,GS-02,North,2025-12-27 10:59:00,2025-12-27 12:44:00,2025-12-27 12:48:00,2025-12-27 12:53:00,8,8,0,True,81.54
ORD-20255328,GS-10,East,2025-12-27 11:01:00,2025-12-27 12:16:00,2025-12-27 12:22:00,2025-12-27 12:27:00,8,7,0,False,76.64
ORD-20254589,GS-12,West,2025-12-27 11:12:00,2025-12-27 12:27:00,2025-12-27 12:37:00,2025-12-27 12:42:00,12,12,0,True,190.87
ORD-20257221,GS-10,East,2025-12-27 11:28:00,2025-12-27 12:58:00,2025-12-27 13:00:00,2025-12-27 13:05:00,5,5,0,True,78.92
ORD-20254770,GS-10,East,2025-12-27 11:44:00,2025-12-27 13:14:00,2025-12-27 13:21:00,2025-12-27 14:20:00,8,8,0,True,61.95
ORD-20252474,GS-08,South,2025-12-27 12:08:00,2025-12-27 13:08:00,2025-12-27 13:35:00,2025-12-27 14:44:00,5,5,0,True,27.2
ORD-20252381,GS-02,North,2025-12-27 12:10:00,2025-12-27 13:55:00,2025-12-27 13:57:00,2025-12-27 14:52:00,12,11,0,False,195.97
ORD-20250083,GS-10,East,2025-12-27 13:17:00,2025-12-27 15:02:00,2025-12-27 15:14:00,2025-12-27 15:53:00,3,3,0,True,38.62
ORD-20251406,GS-05,Central,2025-12-27 13:29:00,2025-12-27 14:44:00,2025-12-27 14:48:00,2025-12-27 15:18:00,12,11,0,False,172.21
ORD-20256340,GS-03,North,2025-12-27 13:32:00,2025-12-27 15:17:00,2025-12-27 15:19:00,2025-12-27 15:30:00,8,8,0,True,123.73
ORD-20256439,GS-10,East,2025-12-27 13:53:00,2025-12-27 15:53:00,2025-12-27 15:55:00,2025-12-27 16:12:00,5,5,0,True,58.38
ORD-20255508,GS-03,North,2025-12-27 14:06:00,2025-12-27 16:06:00,2025-12-27 16:06:00,2025-12-27 16:31:00,12,10,0,False,196.07
ORD-20257666,GS-03,North,2025-12-27 14:41:00,2025-12-27 15:56:00,2025-12-27 15:59:00,2025-12-27 16:17:00,15,13,0,False,97.95
ORD-20252906,GS-07,South,2025-12-27 16:04:00,2025-12-27 17:49:00,2025-12-27 17:57:00,2025-12-27 18:51:00,15,14,0,False,138.08
ORD-20250512,GS-10,East,2025-12-27 16:06:00,2025-12-27 17:51:00,2025-12-27 18:03:00,2025-12-27 18:58:00,5,5,0,True,45.81
ORD-20256312,GS-03,North,2025-12-27 16:23:00,2025-12-27 17:38:00,2025-12-27 17:53:00,2025-12-27 18:04:00,20,20,0,True,316.9
ORD-20255740,GS-05,Central,2025-12-27 16:36:00,2025-12-27 17:36:00,2025-12-27 17:36:00,2025-12-27 18:32:00,12,11,0,False,73.34
ORD-20250552,,Central,2025-12-27 16:43:00,2025-12-27 17:58:00,2025-12-27 18:20:00,2025-12-27 18:27:00,12,10,0,False,140.76
ORD-20254144,GS-11,East,2025-12-27 16:44:00,2025-12-27 17:44:00,2025-12-27 18:05:00,2025-12-27 19:00:00,8,6,0,False,114.38
ORD-20256102,GS-04,Central,2025-12-27 16:49:00,2025-12-27 17:49:00,2025-12-27 18:11:00,2025-12-27 19:14:00,8,7,2,False,89.28
ORD-20253285,GS-09,South,2025-12-27 17:13:00,2025-12-27 18:58:00,2025-12-27 19:16:00,2025-12-27 19:36:00,8,7,0,False,47.46
ORD-20257000,GS-01,North,2025-12-27 17:14:00,2025-12-27 19:14:00,2025-12-27 19:20:00,2025-12-27 20:05:00,8,8,0,True,70.66
ORD-20251792,GS-12,West,2025-12-27 17:20:00,2025-12-27 18:35:00,2025-12-27 18:51:00,2025-12-27 19:02:00,20,19,0,False,173.56
ORD-20253959,GS-03,North,2025-12-27 18:20:00,2025-12-27 20:20:00,2025-12-27 20:24:00,2025-12-27 21:10:00,8,8,0,True,134.98
ORD-20257202,GS-12,West,2025-12-27 18:51:00,2025-12-27 20:06:00,2025-12-27 20:22:00,2025-12-27 20:55:00,30,28,0,False,194.23
ORD-20256754,GS-10,East,2025-12-27 19:24:00,2025-12-27 21:24:00,2025-12-27 21:33:00,2025-12-27 23:16:00,8,8,0,True,38.02
ORD-20253031,GS-09,South,2025-12-27 19:35:00,2025-12-27 21:35:00,2025-12-27 22:11:00,2025-12-27 22:38:00,25,18,1,False,194.23
ORD-20250179,GS-09,South,2025-12-27 20:02:00,2025-12-27 22:02:00,2025-12-27 22:40:00,2025-12-27 22:45:00,20,15,0,False,96.59
ORD-20255647,GS-02,North,2025-12-27 20:03:00,2025-12-27 21:48:00,2025-12-27 21:48:00,2025-12-27 22:52:00,12,12,0,True,81.06
ORD-20252423,GS-01,North,2025-12-27 20:28:00,2025-12-27 21:43:00,2025-12-27 21:50:00,2025-12-27 21:59:00,15,14,0,False,256.03
ORD-20250637,GS-09,South,2025-12-27 20:33:00,2025-12-27 21:33:00,2025-12-27 21:46:00,2025-12-27 22:13:00,3,3,2,False,31.69
ORD-20257664,GS-04,Central,2025-12-27 21:01:00,2025-12-27 22:01:00,2025-12-27 22:31:00,2025-12-27 23:19:00,8,7,0,False,67.31
ORD-20253995,GS-06,Central,2025-12-27 21:58:00,2025-12-27 23:13:00,2025-12-27 23:31:00,2025-12-27 23:55:00,8,8,0,True,73.56
ORD-20252475,GS-07,South,2025-12-27 22:35:00,2025-12-28 00:35:00,2025-12-28 00:42:00,2025-12-28 01:02:00,15,13,0,False,247.39
ORD-20252655,GS-05,Central,2025-12-28 00:19:00,2025-12-28 02:19:00,2025-12-28 02:26:00,2025-12-28 03:05:00,12,12,0,True,96.25
ORD-20251120,GS-10,East,2025-12-28 02:01:00,2025-12-28 04:01:00,2025-12-28 04:08:00,2025-12-28 05:06:00,0,25,0,True,275.92
ORD-20256226,GS-03,North,2025-12-28 02:09:00,2025-12-28 03:39:00,2025-12-28 03:39:00,2025-12-28 03:47:00,20,18,0,False,90.48
ORD-20250058,GS-04,Central,2025-12-28 02:12:00,2025-12-28 03:57:00,2025-12-28 03:57:00,2025-12-28 04:06:00,5,4,0,False,64.07
